row,desk,date,firstHalf,secondHalf
411,CLUJ_5_beta_2.2,04/01/2024,TRUE,FALSE
412,CLUJ_5_beta_2.3,04/01/2024,TRUE,FALSE
413,CLUJ_5_beta_2.4,04/01/2024,FALSE,FALSE
414,CLUJ_5_beta_3.1,04/01/2024,TRUE,TRUE
415,CLUJ_5_beta_3.2,04/01/2024,FALSE,FALSE
416,CLUJ_5_beta_3.3,04/01/2024,TRUE,FALSE
417,CLUJ_5_beta_3.4,04/01/2024,FALSE,FALSE
418,CLUJ_5_beta_4.1,04/01/2024,FALSE,TRUE
419,CLUJ_5_beta_4.2,04/01/2024,TRUE,TRUE
420,CLUJ_5_beta_4.3,04/01/2024,TRUE,TRUE
421,CLUJ_5_beta_4.4,04/01/2024,TRUE,TRUE
422,CLUJ_5_beta_5.1,04/01/2024,FALSE,TRUE
423,CLUJ_5_beta_5.2,04/01/2024,TRUE,FALSE
424,CLUJ_5_beta_5.3,04/01/2024,TRUE,FALSE
425,CLUJ_5_beta_5.4,04/01/2024,FALSE,FALSE
426,CLUJ_5_beta_6.1,04/01/2024,TRUE,TRUE
427,CLUJ_5_beta_6.2,04/01/2024,TRUE,TRUE
428,CLUJ_5_beta_6.3,04/01/2024,FALSE,FALSE
429,CLUJ_5_beta_6.4,04/01/2024,TRUE,TRUE
430,CLUJ_5_beta_7.1,04/01/2024,TRUE,FALSE
431,CLUJ_5_beta_7.2,04/01/2024,FALSE,TRUE
432,CLUJ_5_beta_7.3,04/01/2024,FALSE,TRUE
433,CLUJ_5_beta_7.4,04/01/2024,TRUE,FALSE
434,CLUJ_5_beta_8.1,04/01/2024,FALSE,FALSE
435,CLUJ_5_beta_8.2,04/01/2024,TRUE,FALSE
436,CLUJ_5_beta_8.3,04/01/2024,TRUE,TRUE
437,CLUJ_5_beta_8.4,04/01/2024,FALSE,TRUE
438,CLUJ_5_beta_9.1,04/01/2024,TRUE,TRUE
439,CLUJ_5_beta_9.2,04/01/2024,FALSE,FALSE
440,CLUJ_5_beta_9.3,04/01/2024,TRUE,TRUE
441,CLUJ_5_beta_9.4,04/01/2024,TRUE,TRUE
442,CLUJ_5_beta_10.1,04/01/2024,TRUE,TRUE
443,CLUJ_5_beta_10.2,04/01/2024,TRUE,TRUE
444,CLUJ_5_beta_10.3,04/01/2024,TRUE,FALSE
445,CLUJ_5_beta_10.4,04/01/2024,TRUE,TRUE
446,CLUJ_5_beta_11.1,04/01/2024,TRUE,FALSE
447,CLUJ_5_beta_11.2,04/01/2024,TRUE,TRUE
448,CLUJ_5_beta_11.3,04/01/2024,TRUE,FALSE
449,CLUJ_5_beta_11.4,04/01/2024,FALSE,FALSE
450,CLUJ_5_beta_12.1,04/01/2024,FALSE,FALSE
451,CLUJ_5_beta_12.2,04/01/2024,TRUE,TRUE
452,CLUJ_5_beta_12.3,04/01/2024,TRUE,TRUE
453,CLUJ_5_beta_12.4,04/01/2024,TRUE,FALSE
454,CLUJ_5_beta_13.1,04/01/2024,FALSE,TRUE
455,CLUJ_5_beta_13.2,04/01/2024,TRUE,TRUE
456,CLUJ_5_beta_13.3,04/01/2024,TRUE,FALSE
457,CLUJ_5_beta_13.4,04/01/2024,FALSE,FALSE
458,CLUJ_5_beta_14.1,04/01/2024,TRUE,TRUE
459,CLUJ_5_beta_14.2,04/01/2024,FALSE,FALSE
460,CLUJ_5_beta_14.3,04/01/2024,FALSE,TRUE
461,CLUJ_5_beta_14.4,04/01/2024,FALSE,TRUE
462,CLUJ_5_beta_15.1,04/01/2024,FALSE,FALSE
463,CLUJ_5_beta_15.2,04/01/2024,TRUE,FALSE
464,CLUJ_5_beta_15.3,04/01/2024,FALSE,FALSE
465,CLUJ_5_beta_15.4,04/01/2024,TRUE,TRUE
466,CLUJ_5_beta_16.1,04/01/2024,FALSE,TRUE
467,CLUJ_5_beta_16.2,04/01/2024,FALSE,TRUE
468,CLUJ_5_beta_16.3,04/01/2024,FALSE,FALSE
469,CLUJ_5_beta_16.4,04/01/2024,FALSE,TRUE
470,CLUJ_5_beta_17.1,04/01/2024,FALSE,FALSE
471,CLUJ_5_beta_17.2,04/01/2024,FALSE,FALSE
472,CLUJ_5_beta_17.3,04/01/2024,TRUE,FALSE
473,CLUJ_5_beta_17.4,04/01/2024,FALSE,TRUE
474,CLUJ_5_beta_18.1,04/01/2024,FALSE,FALSE
475,CLUJ_5_beta_18.2,04/01/2024,FALSE,FALSE
476,CLUJ_5_beta_18.3,04/01/2024,TRUE,FALSE
477,CLUJ_5_beta_18.4,04/01/2024,FALSE,FALSE
478,CLUJ_5_beta_18.5,04/01/2024,TRUE,FALSE
479,CLUJ_5_beta_19.1,04/01/2024,TRUE,FALSE
480,CLUJ_5_beta_19.2,04/01/2024,FALSE,TRUE
481,CLUJ_5_beta_19.3,04/01/2024,TRUE,TRUE
482,CLUJ_5_beta_19.4,04/01/2024,FALSE,TRUE
483,CLUJ_5_beta_19.5,04/01/2024,TRUE,TRUE
484,CLUJ_5_beta_19.6,04/01/2024,TRUE,TRUE
485,CLUJ_5_beta_20.1,04/01/2024,TRUE,FALSE
486,CLUJ_5_beta_20.2,04/01/2024,TRUE,TRUE
487,CLUJ_5_beta_20.3,04/01/2024,TRUE,FALSE
488,CLUJ_5_beta_20.4,04/01/2024,TRUE,TRUE
489,CLUJ_5_beta_21.1,04/01/2024,FALSE,TRUE
490,CLUJ_5_beta_21.2,04/01/2024,TRUE,FALSE
491,CLUJ_5_beta_21.3,04/01/2024,TRUE,TRUE
492,CLUJ_5_beta_21.4,04/01/2024,TRUE,TRUE
493,CLUJ_5_beta_22.1,04/01/2024,TRUE,TRUE
494,CLUJ_5_beta_22.2,04/01/2024,FALSE,FALSE
495,CLUJ_5_beta_22.3,04/01/2024,TRUE,TRUE
496,CLUJ_5_beta_22.4,04/01/2024,TRUE,TRUE
497,CLUJ_5_beta_23.1,04/01/2024,FALSE,FALSE
498,CLUJ_5_beta_23.2,04/01/2024,TRUE,FALSE
499,CLUJ_5_beta_23.3,04/01/2024,FALSE,FALSE
500,CLUJ_5_beta_23.4,04/01/2024,FALSE,FALSE
501,CLUJ_5_beta_24.1,04/01/2024,FALSE,TRUE
502,CLUJ_5_beta_24.2,04/01/2024,TRUE,TRUE
503,CLUJ_5_beta_24.3,04/01/2024,TRUE,FALSE
504,CLUJ_5_beta_24.4,04/01/2024,FALSE,FALSE
505,CLUJ_5_beta_25.1,04/01/2024,TRUE,FALSE
506,CLUJ_5_beta_25.2,04/01/2024,FALSE,FALSE
507,CLUJ_5_beta_25.3,04/01/2024,TRUE,TRUE
508,CLUJ_5_beta_25.4,04/01/2024,TRUE,FALSE
509,CLUJ_5_beta_26.1,04/01/2024,FALSE,TRUE
510,CLUJ_5_beta_26.2,04/01/2024,TRUE,TRUE
511,CLUJ_5_beta_26.3,04/01/2024,FALSE,TRUE
512,CLUJ_5_beta_26.4,04/01/2024,FALSE,TRUE
513,CLUJ_5_beta_27.1,04/01/2024,FALSE,TRUE
514,CLUJ_5_beta_27.2,04/01/2024,FALSE,FALSE
515,CLUJ_5_beta_27.3,04/01/2024,TRUE,FALSE
516,CLUJ_5_beta_27.4,04/01/2024,TRUE,TRUE
517,CLUJ_5_beta_28.1,04/01/2024,TRUE,FALSE
518,CLUJ_5_beta_28.2,04/01/2024,TRUE,FALSE
519,CLUJ_5_beta_28.3,04/01/2024,FALSE,TRUE
520,CLUJ_5_beta_28.4,04/01/2024,TRUE,TRUE
521,CLUJ_5_beta_29.1,04/01/2024,FALSE,FALSE
522,CLUJ_5_beta_29.2,04/01/2024,FALSE,FALSE
523,CLUJ_5_beta_29.3,04/01/2024,FALSE,TRUE
524,CLUJ_5_beta_29.4,04/01/2024,FALSE,FALSE
525,CLUJ_5_beta_30.1,04/01/2024,FALSE,FALSE
526,CLUJ_5_beta_30.2,04/01/2024,TRUE,FALSE
527,CLUJ_5_beta_30.3,04/01/2024,FALSE,TRUE
528,CLUJ_5_beta_30.4,04/01/2024,FALSE,FALSE
529,CLUJ_5_beta_31.1,04/01/2024,FALSE,FALSE
530,CLUJ_5_beta_31.2,04/01/2024,FALSE,TRUE
531,CLUJ_5_beta_31.3,04/01/2024,FALSE,FALSE
532,CLUJ_5_beta_31.4,04/01/2024,TRUE,FALSE
533,CLUJ_5_beta_32.1,04/01/2024,TRUE,FALSE
534,CLUJ_5_beta_32.2,04/01/2024,TRUE,TRUE
535,CLUJ_5_beta_32.3,04/01/2024,FALSE,FALSE
536,CLUJ_5_beta_32.4,04/01/2024,FALSE,TRUE
537,CLUJ_5_beta_33.1,04/01/2024,TRUE,FALSE
538,CLUJ_5_beta_33.2,04/01/2024,FALSE,FALSE
539,CLUJ_5_beta_33.3,04/01/2024,TRUE,FALSE
540,CLUJ_5_beta_33.4,04/01/2024,TRUE,TRUE
541,CLUJ_5_beta_1.1,05/01/2024,FALSE,TRUE
542,CLUJ_5_beta_1.2,05/01/2024,FALSE,FALSE
543,CLUJ_5_beta_1.3,05/01/2024,TRUE,FALSE
544,CLUJ_5_beta_1.4,05/01/2024,FALSE,FALSE
545,CLUJ_5_beta_2.1,05/01/2024,FALSE,FALSE
546,CLUJ_5_beta_2.2,05/01/2024,FALSE,TRUE
547,CLUJ_5_beta_2.3,05/01/2024,FALSE,TRUE
548,CLUJ_5_beta_2.4,05/01/2024,TRUE,TRUE
549,CLUJ_5_beta_3.1,05/01/2024,FALSE,FALSE
550,CLUJ_5_beta_3.2,05/01/2024,FALSE,TRUE
551,CLUJ_5_beta_3.3,05/01/2024,TRUE,FALSE
552,CLUJ_5_beta_3.4,05/01/2024,FALSE,TRUE
553,CLUJ_5_beta_4.1,05/01/2024,FALSE,TRUE
554,CLUJ_5_beta_4.2,05/01/2024,TRUE,FALSE
555,CLUJ_5_beta_4.3,05/01/2024,TRUE,TRUE
556,CLUJ_5_beta_4.4,05/01/2024,TRUE,FALSE
557,CLUJ_5_beta_5.1,05/01/2024,FALSE,TRUE
558,CLUJ_5_beta_5.2,05/01/2024,TRUE,FALSE
559,CLUJ_5_beta_5.3,05/01/2024,FALSE,TRUE
560,CLUJ_5_beta_5.4,05/01/2024,TRUE,TRUE
561,CLUJ_5_beta_6.1,05/01/2024,TRUE,FALSE
562,CLUJ_5_beta_6.2,05/01/2024,FALSE,FALSE
563,CLUJ_5_beta_6.3,05/01/2024,TRUE,TRUE
564,CLUJ_5_beta_6.4,05/01/2024,TRUE,FALSE
565,CLUJ_5_beta_7.1,05/01/2024,FALSE,FALSE
566,CLUJ_5_beta_7.2,05/01/2024,TRUE,TRUE
567,CLUJ_5_beta_7.3,05/01/2024,FALSE,FALSE
568,CLUJ_5_beta_7.4,05/01/2024,TRUE,TRUE
569,CLUJ_5_beta_8.1,05/01/2024,TRUE,FALSE
570,CLUJ_5_beta_8.2,05/01/2024,FALSE,TRUE
571,CLUJ_5_beta_8.3,05/01/2024,TRUE,TRUE
572,CLUJ_5_beta_8.4,05/01/2024,FALSE,FALSE
573,CLUJ_5_beta_9.1,05/01/2024,TRUE,FALSE
574,CLUJ_5_beta_9.2,05/01/2024,TRUE,FALSE
575,CLUJ_5_beta_9.3,05/01/2024,TRUE,TRUE
576,CLUJ_5_beta_9.4,05/01/2024,TRUE,TRUE
577,CLUJ_5_beta_10.1,05/01/2024,TRUE,TRUE
578,CLUJ_5_beta_10.2,05/01/2024,TRUE,TRUE
579,CLUJ_5_beta_10.3,05/01/2024,TRUE,TRUE
580,CLUJ_5_beta_10.4,05/01/2024,FALSE,TRUE
581,CLUJ_5_beta_11.1,05/01/2024,FALSE,TRUE
582,CLUJ_5_beta_11.2,05/01/2024,TRUE,FALSE
583,CLUJ_5_beta_11.3,05/01/2024,FALSE,FALSE
584,CLUJ_5_beta_11.4,05/01/2024,FALSE,TRUE
585,CLUJ_5_beta_12.1,05/01/2024,TRUE,TRUE
586,CLUJ_5_beta_12.2,05/01/2024,FALSE,FALSE
587,CLUJ_5_beta_12.3,05/01/2024,FALSE,TRUE
588,CLUJ_5_beta_12.4,05/01/2024,FALSE,FALSE
589,CLUJ_5_beta_13.1,05/01/2024,TRUE,TRUE
590,CLUJ_5_beta_13.2,05/01/2024,TRUE,FALSE
591,CLUJ_5_beta_13.3,05/01/2024,FALSE,FALSE
592,CLUJ_5_beta_13.4,05/01/2024,TRUE,TRUE
593,CLUJ_5_beta_14.1,05/01/2024,FALSE,FALSE
594,CLUJ_5_beta_14.2,05/01/2024,TRUE,TRUE
595,CLUJ_5_beta_14.3,05/01/2024,FALSE,TRUE
596,CLUJ_5_beta_14.4,05/01/2024,TRUE,FALSE
597,CLUJ_5_beta_15.1,05/01/2024,FALSE,FALSE
598,CLUJ_5_beta_15.2,05/01/2024,TRUE,TRUE
599,CLUJ_5_beta_15.3,05/01/2024,TRUE,TRUE
600,CLUJ_5_beta_15.4,05/01/2024,TRUE,TRUE
601,CLUJ_5_beta_16.1,05/01/2024,FALSE,FALSE
602,CLUJ_5_beta_16.2,05/01/2024,TRUE,FALSE
603,CLUJ_5_beta_16.3,05/01/2024,FALSE,FALSE
604,CLUJ_5_beta_16.4,05/01/2024,FALSE,FALSE
605,CLUJ_5_beta_17.1,05/01/2024,FALSE,TRUE
606,CLUJ_5_beta_17.2,05/01/2024,FALSE,FALSE
607,CLUJ_5_beta_17.3,05/01/2024,TRUE,TRUE
608,CLUJ_5_beta_17.4,05/01/2024,FALSE,FALSE
609,CLUJ_5_beta_18.1,05/01/2024,TRUE,FALSE
610,CLUJ_5_beta_18.2,05/01/2024,TRUE,FALSE
611,CLUJ_5_beta_18.3,05/01/2024,TRUE,TRUE
612,CLUJ_5_beta_18.4,05/01/2024,FALSE,FALSE
613,CLUJ_5_beta_18.5,05/01/2024,FALSE,TRUE
614,CLUJ_5_beta_19.1,05/01/2024,FALSE,FALSE
615,CLUJ_5_beta_19.2,05/01/2024,FALSE,FALSE
616,CLUJ_5_beta_19.3,05/01/2024,TRUE,TRUE
617,CLUJ_5_beta_19.4,05/01/2024,TRUE,TRUE
618,CLUJ_5_beta_19.5,05/01/2024,TRUE,FALSE
619,CLUJ_5_beta_19.6,05/01/2024,FALSE,FALSE
620,CLUJ_5_beta_20.1,05/01/2024,TRUE,TRUE
621,CLUJ_5_beta_20.2,05/01/2024,FALSE,FALSE
622,CLUJ_5_beta_20.3,05/01/2024,FALSE,FALSE
623,CLUJ_5_beta_20.4,05/01/2024,FALSE,FALSE
624,CLUJ_5_beta_21.1,05/01/2024,TRUE,TRUE
625,CLUJ_5_beta_21.2,05/01/2024,TRUE,TRUE
626,CLUJ_5_beta_21.3,05/01/2024,TRUE,FALSE
627,CLUJ_5_beta_21.4,05/01/2024,TRUE,TRUE
628,CLUJ_5_beta_22.1,05/01/2024,TRUE,TRUE
629,CLUJ_5_beta_22.2,05/01/2024,TRUE,TRUE
630,CLUJ_5_beta_22.3,05/01/2024,TRUE,TRUE
631,CLUJ_5_beta_22.4,05/01/2024,TRUE,FALSE
632,CLUJ_5_beta_23.1,05/01/2024,TRUE,FALSE
633,CLUJ_5_beta_23.2,05/01/2024,TRUE,FALSE
634,CLUJ_5_beta_23.3,05/01/2024,FALSE,FALSE
635,CLUJ_5_beta_23.4,05/01/2024,TRUE,FALSE
636,CLUJ_5_beta_24.1,05/01/2024,FALSE,TRUE
637,CLUJ_5_beta_24.2,05/01/2024,TRUE,FALSE
638,CLUJ_5_beta_24.3,05/01/2024,TRUE,FALSE
639,CLUJ_5_beta_24.4,05/01/2024,TRUE,FALSE
640,CLUJ_5_beta_25.1,05/01/2024,FALSE,TRUE
641,CLUJ_5_beta_25.2,05/01/2024,TRUE,TRUE
642,CLUJ_5_beta_25.3,05/01/2024,TRUE,FALSE
643,CLUJ_5_beta_25.4,05/01/2024,FALSE,TRUE
644,CLUJ_5_beta_26.1,05/01/2024,FALSE,FALSE
645,CLUJ_5_beta_26.2,05/01/2024,TRUE,FALSE
646,CLUJ_5_beta_26.3,05/01/2024,FALSE,FALSE
647,CLUJ_5_beta_26.4,05/01/2024,FALSE,FALSE
648,CLUJ_5_beta_27.1,05/01/2024,FALSE,TRUE
649,CLUJ_5_beta_27.2,05/01/2024,TRUE,FALSE
650,CLUJ_5_beta_27.3,05/01/2024,FALSE,TRUE
651,CLUJ_5_beta_27.4,05/01/2024,FALSE,FALSE
652,CLUJ_5_beta_28.1,05/01/2024,FALSE,FALSE
653,CLUJ_5_beta_28.2,05/01/2024,TRUE,TRUE
654,CLUJ_5_beta_28.3,05/01/2024,TRUE,TRUE
655,CLUJ_5_beta_28.4,05/01/2024,TRUE,FALSE
656,CLUJ_5_beta_29.1,05/01/2024,FALSE,TRUE
657,CLUJ_5_beta_29.2,05/01/2024,FALSE,TRUE
658,CLUJ_5_beta_29.3,05/01/2024,TRUE,FALSE
659,CLUJ_5_beta_29.4,05/01/2024,FALSE,TRUE
660,CLUJ_5_beta_30.1,05/01/2024,FALSE,FALSE
661,CLUJ_5_beta_30.2,05/01/2024,FALSE,TRUE
662,CLUJ_5_beta_30.3,05/01/2024,FALSE,TRUE
663,CLUJ_5_beta_30.4,05/01/2024,FALSE,FALSE
664,CLUJ_5_beta_31.1,05/01/2024,FALSE,TRUE
665,CLUJ_5_beta_31.2,05/01/2024,FALSE,TRUE
666,CLUJ_5_beta_31.3,05/01/2024,FALSE,FALSE
667,CLUJ_5_beta_31.4,05/01/2024,FALSE,TRUE
668,CLUJ_5_beta_32.1,05/01/2024,TRUE,FALSE
669,CLUJ_5_beta_32.2,05/01/2024,FALSE,FALSE
670,CLUJ_5_beta_32.3,05/01/2024,TRUE,TRUE
671,CLUJ_5_beta_32.4,05/01/2024,TRUE,FALSE
672,CLUJ_5_beta_33.1,05/01/2024,TRUE,FALSE
673,CLUJ_5_beta_33.2,05/01/2024,FALSE,TRUE
674,CLUJ_5_beta_33.3,05/01/2024,TRUE,FALSE
675,CLUJ_5_beta_33.4,05/01/2024,TRUE,FALSE
676,CLUJ_5_beta_1.1,08/01/2024,FALSE,TRUE
677,CLUJ_5_beta_1.2,08/01/2024,FALSE,FALSE
678,CLUJ_5_beta_1.3,08/01/2024,TRUE,TRUE
679,CLUJ_5_beta_1.4,08/01/2024,FALSE,TRUE
680,CLUJ_5_beta_2.1,08/01/2024,FALSE,TRUE
681,CLUJ_5_beta_2.2,08/01/2024,FALSE,TRUE
682,CLUJ_5_beta_2.3,08/01/2024,TRUE,TRUE
683,CLUJ_5_beta_2.4,08/01/2024,TRUE,FALSE
684,CLUJ_5_beta_3.1,08/01/2024,TRUE,FALSE
685,CLUJ_5_beta_3.2,08/01/2024,TRUE,FALSE
686,CLUJ_5_beta_3.3,08/01/2024,TRUE,TRUE
687,CLUJ_5_beta_3.4,08/01/2024,TRUE,TRUE
688,CLUJ_5_beta_4.1,08/01/2024,FALSE,TRUE
689,CLUJ_5_beta_4.2,08/01/2024,FALSE,FALSE
690,CLUJ_5_beta_4.3,08/01/2024,FALSE,FALSE
691,CLUJ_5_beta_4.4,08/01/2024,TRUE,FALSE
692,CLUJ_5_beta_5.1,08/01/2024,TRUE,TRUE
693,CLUJ_5_beta_5.2,08/01/2024,TRUE,TRUE
694,CLUJ_5_beta_5.3,08/01/2024,TRUE,TRUE
695,CLUJ_5_beta_5.4,08/01/2024,TRUE,TRUE
696,CLUJ_5_beta_6.1,08/01/2024,TRUE,FALSE
697,CLUJ_5_beta_6.2,08/01/2024,TRUE,FALSE
698,CLUJ_5_beta_6.3,08/01/2024,FALSE,TRUE
699,CLUJ_5_beta_6.4,08/01/2024,FALSE,TRUE
700,CLUJ_5_beta_7.1,08/01/2024,TRUE,FALSE
701,CLUJ_5_beta_7.2,08/01/2024,TRUE,FALSE
702,CLUJ_5_beta_7.3,08/01/2024,FALSE,FALSE
703,CLUJ_5_beta_7.4,08/01/2024,FALSE,TRUE
704,CLUJ_5_beta_8.1,08/01/2024,TRUE,TRUE
705,CLUJ_5_beta_8.2,08/01/2024,TRUE,TRUE
706,CLUJ_5_beta_8.3,08/01/2024,TRUE,TRUE
707,CLUJ_5_beta_8.4,08/01/2024,FALSE,TRUE
708,CLUJ_5_beta_9.1,08/01/2024,FALSE,TRUE
709,CLUJ_5_beta_9.2,08/01/2024,FALSE,TRUE
710,CLUJ_5_beta_9.3,08/01/2024,TRUE,FALSE
711,CLUJ_5_beta_9.4,08/01/2024,FALSE,TRUE
712,CLUJ_5_beta_10.1,08/01/2024,TRUE,TRUE
713,CLUJ_5_beta_10.2,08/01/2024,TRUE,FALSE
714,CLUJ_5_beta_10.3,08/01/2024,FALSE,FALSE
715,CLUJ_5_beta_10.4,08/01/2024,FALSE,FALSE
716,CLUJ_5_beta_11.1,08/01/2024,TRUE,FALSE
717,CLUJ_5_beta_11.2,08/01/2024,TRUE,FALSE
718,CLUJ_5_beta_11.3,08/01/2024,FALSE,FALSE
719,CLUJ_5_beta_11.4,08/01/2024,FALSE,TRUE
720,CLUJ_5_beta_12.1,08/01/2024,TRUE,FALSE
721,CLUJ_5_beta_12.2,08/01/2024,FALSE,FALSE
722,CLUJ_5_beta_12.3,08/01/2024,TRUE,FALSE
723,CLUJ_5_beta_12.4,08/01/2024,TRUE,FALSE
724,CLUJ_5_beta_13.1,08/01/2024,TRUE,TRUE
725,CLUJ_5_beta_13.2,08/01/2024,TRUE,TRUE
726,CLUJ_5_beta_13.3,08/01/2024,TRUE,TRUE
727,CLUJ_5_beta_13.4,08/01/2024,FALSE,TRUE
728,CLUJ_5_beta_14.1,08/01/2024,FALSE,FALSE
729,CLUJ_5_beta_14.2,08/01/2024,TRUE,FALSE
730,CLUJ_5_beta_14.3,08/01/2024,TRUE,FALSE
731,CLUJ_5_beta_14.4,08/01/2024,TRUE,FALSE
732,CLUJ_5_beta_15.1,08/01/2024,FALSE,FALSE
733,CLUJ_5_beta_15.2,08/01/2024,TRUE,TRUE
734,CLUJ_5_beta_15.3,08/01/2024,FALSE,FALSE
735,CLUJ_5_beta_15.4,08/01/2024,FALSE,FALSE
736,CLUJ_5_beta_16.1,08/01/2024,FALSE,FALSE
737,CLUJ_5_beta_16.2,08/01/2024,TRUE,TRUE
738,CLUJ_5_beta_16.3,08/01/2024,FALSE,TRUE
739,CLUJ_5_beta_16.4,08/01/2024,FALSE,FALSE
740,CLUJ_5_beta_17.1,08/01/2024,FALSE,FALSE
741,CLUJ_5_beta_17.2,08/01/2024,FALSE,FALSE
742,CLUJ_5_beta_17.3,08/01/2024,TRUE,FALSE
743,CLUJ_5_beta_17.4,08/01/2024,FALSE,TRUE
744,CLUJ_5_beta_18.1,08/01/2024,TRUE,FALSE
745,CLUJ_5_beta_18.2,08/01/2024,TRUE,TRUE
746,CLUJ_5_beta_18.3,08/01/2024,FALSE,FALSE
747,CLUJ_5_beta_18.4,08/01/2024,TRUE,FALSE
748,CLUJ_5_beta_18.5,08/01/2024,FALSE,FALSE
749,CLUJ_5_beta_19.1,08/01/2024,TRUE,FALSE
750,CLUJ_5_beta_19.2,08/01/2024,TRUE,TRUE
751,CLUJ_5_beta_19.3,08/01/2024,FALSE,FALSE
752,CLUJ_5_beta_19.4,08/01/2024,FALSE,TRUE
753,CLUJ_5_beta_19.5,08/01/2024,FALSE,TRUE
754,CLUJ_5_beta_19.6,08/01/2024,FALSE,FALSE
755,CLUJ_5_beta_20.1,08/01/2024,TRUE,TRUE
756,CLUJ_5_beta_20.2,08/01/2024,FALSE,FALSE
757,CLUJ_5_beta_20.3,08/01/2024,FALSE,FALSE
758,CLUJ_5_beta_20.4,08/01/2024,TRUE,TRUE
759,CLUJ_5_beta_21.1,08/01/2024,TRUE,TRUE
760,CLUJ_5_beta_21.2,08/01/2024,TRUE,FALSE
761,CLUJ_5_beta_21.3,08/01/2024,TRUE,FALSE
762,CLUJ_5_beta_21.4,08/01/2024,FALSE,TRUE
763,CLUJ_5_beta_22.1,08/01/2024,TRUE,TRUE
764,CLUJ_5_beta_22.2,08/01/2024,FALSE,FALSE
765,CLUJ_5_beta_22.3,08/01/2024,TRUE,TRUE
766,CLUJ_5_beta_22.4,08/01/2024,FALSE,FALSE
767,CLUJ_5_beta_23.1,08/01/2024,TRUE,FALSE
768,CLUJ_5_beta_23.2,08/01/2024,TRUE,FALSE
769,CLUJ_5_beta_23.3,08/01/2024,FALSE,TRUE
770,CLUJ_5_beta_23.4,08/01/2024,FALSE,FALSE
771,CLUJ_5_beta_24.1,08/01/2024,TRUE,FALSE
772,CLUJ_5_beta_24.2,08/01/2024,FALSE,TRUE
773,CLUJ_5_beta_24.3,08/01/2024,TRUE,FALSE
774,CLUJ_5_beta_24.4,08/01/2024,FALSE,TRUE
775,CLUJ_5_beta_25.1,08/01/2024,FALSE,FALSE
776,CLUJ_5_beta_25.2,08/01/2024,FALSE,TRUE
777,CLUJ_5_beta_25.3,08/01/2024,TRUE,FALSE
778,CLUJ_5_beta_25.4,08/01/2024,FALSE,FALSE
779,CLUJ_5_beta_26.1,08/01/2024,TRUE,TRUE
780,CLUJ_5_beta_26.2,08/01/2024,TRUE,FALSE
781,CLUJ_5_beta_26.3,08/01/2024,FALSE,FALSE
782,CLUJ_5_beta_26.4,08/01/2024,FALSE,FALSE
783,CLUJ_5_beta_27.1,08/01/2024,TRUE,TRUE
784,CLUJ_5_beta_27.2,08/01/2024,TRUE,TRUE
785,CLUJ_5_beta_27.3,08/01/2024,FALSE,TRUE
786,CLUJ_5_beta_27.4,08/01/2024,TRUE,FALSE
787,CLUJ_5_beta_28.1,08/01/2024,FALSE,FALSE
788,CLUJ_5_beta_28.2,08/01/2024,FALSE,FALSE
789,CLUJ_5_beta_28.3,08/01/2024,FALSE,TRUE
790,CLUJ_5_beta_28.4,08/01/2024,TRUE,TRUE
791,CLUJ_5_beta_29.1,08/01/2024,FALSE,TRUE
792,CLUJ_5_beta_29.2,08/01/2024,TRUE,FALSE
793,CLUJ_5_beta_29.3,08/01/2024,FALSE,FALSE
794,CLUJ_5_beta_29.4,08/01/2024,FALSE,TRUE
795,CLUJ_5_beta_30.1,08/01/2024,TRUE,TRUE
796,CLUJ_5_beta_30.2,08/01/2024,TRUE,TRUE
797,CLUJ_5_beta_30.3,08/01/2024,TRUE,FALSE
798,CLUJ_5_beta_30.4,08/01/2024,FALSE,FALSE
799,CLUJ_5_beta_31.1,08/01/2024,FALSE,TRUE
800,CLUJ_5_beta_31.2,08/01/2024,TRUE,TRUE
801,CLUJ_5_beta_31.3,08/01/2024,FALSE,FALSE
802,CLUJ_5_beta_31.4,08/01/2024,FALSE,TRUE
803,CLUJ_5_beta_32.1,08/01/2024,TRUE,TRUE
804,CLUJ_5_beta_32.2,08/01/2024,FALSE,TRUE
805,CLUJ_5_beta_32.3,08/01/2024,FALSE,FALSE
806,CLUJ_5_beta_32.4,08/01/2024,TRUE,TRUE
807,CLUJ_5_beta_33.1,08/01/2024,FALSE,TRUE
808,CLUJ_5_beta_33.2,08/01/2024,TRUE,FALSE
809,CLUJ_5_beta_33.3,08/01/2024,TRUE,FALSE
810,CLUJ_5_beta_33.4,08/01/2024,TRUE,TRUE
811,CLUJ_5_beta_1.1,09/01/2024,FALSE,FALSE
812,CLUJ_5_beta_1.2,09/01/2024,FALSE,TRUE
813,CLUJ_5_beta_1.3,09/01/2024,TRUE,FALSE
814,CLUJ_5_beta_1.4,09/01/2024,TRUE,TRUE
815,CLUJ_5_beta_2.1,09/01/2024,FALSE,TRUE
816,CLUJ_5_beta_2.2,09/01/2024,TRUE,TRUE
817,CLUJ_5_beta_2.3,09/01/2024,TRUE,TRUE
818,CLUJ_5_beta_2.4,09/01/2024,FALSE,FALSE
819,CLUJ_5_beta_3.1,09/01/2024,FALSE,FALSE
820,CLUJ_5_beta_3.2,09/01/2024,FALSE,TRUE
821,CLUJ_5_beta_3.3,09/01/2024,TRUE,FALSE
